ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,SNT,SNT_Time_1,SNT_Time_2,SNT_Time_3,SNT_Time_4,UNT,UNT_time_1,UNT_time_2,UNT_time_3,UNT_time_4,INT,INT_time_1,INT_time_2,INT_time_3,INT_time_4,DNT,DNT_time_1,DNT_time_2,DNT_time_3,DNT_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Agent_cntrl1_1_1,Agent_cntrl1_1_2,Agent_cntrl1_2_1,Agent_cntrl1_2_2,Agent_cntrl2_1_1,Agent_cntrl2_1_2,Agent_cntrl2_2_1,Agent_cntrl2_2_2,Agent_estims_1,Agent_estims_2,Agent_estims_3,Action_Rel_1,Action_Rel_2,Action_Cause_1,Action_Cause_2,Action_cntrl1_1_1,Action_cntrl1_1_2,Action_cntrl1_2_1,Action_cntrl1_2_2,Action_cntrl2_1_1,Action_cntrl2_1_2,Action_cntrl2_2_1,Action_cntrl2_2_2,Action_estims_1,Action_estims_2,Action_estims_3,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Object_cntrl1_1_1,Object_cntrl1_1_2,Object_cntrl1_2_1,Object_cntrl1_2_2,Object_cntrl2_1_1,Object_cntrl2_1_2,Object_cntrl2_2_1,Object_cntrl2_2_2,Object_estims_1,Object_estims_2,Object_estims_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-Standardnormtransgression,DO-BL-Unintendednormtransgression,DO-BL-Ignorantnormtransgression,DO-BL-DeceivedNormTransgression,DO-Q-Agent_rel,DO-Q-Action_Rel,DO-Q-Object_Rel,DO-Q-SNT,DO-Q-UNT,DO-Q-INT,DO-Q-DNT,LocationLatitude,LocationLongitude,LocationAccuracy
R_2RUOLR3qc74FUuA,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:42,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,39,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_Z2BwLokT9PZgXE5,Default Response Set,Anonymous,,,,0,9/30/2016 10:39,9/30/2016 10:42,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,50,1,47,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_psoy4NjErOWKY2R,Default Response Set,Anonymous,,,,0,9/30/2016 10:38,9/30/2016 10:43,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,100,2,32,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_9FtIYbTDwVosqEV,Default Response Set,Anonymous,,,,0,9/30/2016 10:39,9/30/2016 10:43,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,51,52,52,,,,,,,,,,,,,,,,2,45,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_2v7VIb4XbexF17f,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:43,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,57,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,,,
R_3KBWJJta5GVTeaK,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:43,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,50,50,,,,,,,,,,,,,,,,1,42,2,,,,,,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,,,
R_237FwJU2CAP1kL2,Default Response Set,Anonymous,,,,0,9/30/2016 10:42,9/30/2016 10:43,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,1,,1,,,1,1,,50,45,62,1,54,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,,,
R_1LTKXNZ9cVwonGM,Default Response Set,Anonymous,,,,0,9/30/2016 10:36,9/30/2016 10:44,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_1P7Qs2ROIs6kTey,Default Response Set,Anonymous,,,,0,9/30/2016 10:42,9/30/2016 10:44,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,25,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,,,
R_11dPUo4kz7U1ROV,Default Response Set,Anonymous,,,,0,9/30/2016 10:39,9/30/2016 10:44,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,33,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,,,
R_2VkzAexA8VI3DuF,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:44,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,,,1,1,,1,,3,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_3QWBqpV6DGbyAIN,Default Response Set,Anonymous,,,,0,9/30/2016 10:31,9/30/2016 10:44,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,50,50,100,,,,,,,,,,,,,,,,1,32,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_SJIyC3E6WSHUZMd,Default Response Set,Anonymous,,,,0,9/30/2016 10:37,9/30/2016 10:44,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_2D5lld8cRues1jF,Default Response Set,Anonymous,,,,0,9/30/2016 10:38,9/30/2016 10:44,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,36,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,,,
R_1OCDvv4PpLwPgnB,Default Response Set,Anonymous,,,,0,9/30/2016 10:39,9/30/2016 10:45,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,,1,1,1,,1,,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,62,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,,,
R_2AKzyqyaJI5DRIk,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:45,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,33,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,,,
R_2uOkHSGgcS6eiZ9,Default Response Set,Anonymous,,,,0,9/30/2016 10:41,9/30/2016 10:45,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,,1,,0,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,1,,,,,,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,,,
R_3g628O2r7V578lY,Default Response Set,Anonymous,,,,0,9/30/2016 10:42,9/30/2016 10:45,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,4,4,83,1,35,2,,1,,,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_2tl0DvRze06eQ6j,Default Response Set,Anonymous,,,,0,9/30/2016 10:40,9/30/2016 10:45,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,30,0,100,,,,,,,,,,,,,,,,1,44,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_2yguxWaaSzsDUs8,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:46,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,53,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_2XjGwDALGisodmo,Default Response Set,Anonymous,,,,0,9/30/2016 10:41,9/30/2016 10:46,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,,1,10,12,70,1,34,1,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,,,
R_xaa6ULMxtWBUiZP,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:46,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,,,
R_6YfNor4rggIVBlL,Default Response Set,Anonymous,,,,0,9/30/2016 10:46,9/30/2016 10:46,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,,1,1,,,1,,1,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_ANUgahnWkx7DhsJ,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:46,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,47,49,52,2,53,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,,,
R_SJib1z1HTJBZRXH,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:46,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,,1,41,28,41,,,,,,,,,,,,,,,,1,36,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_PRGzNH1gWOECJ4l,Default Response Set,Anonymous,,,,0,9/30/2016 10:41,9/30/2016 10:46,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,1,1,100,2,60,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_1KlOI5DvzIjCRrF,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,29,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_2uERKoDOiP8Hxgf,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:47,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,37,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_30hN5B0bpvA2Zfc,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:47,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,,,
R_2EHoI8DwChOZRW9,Default Response Set,Anonymous,,,,0,9/30/2016 10:42,9/30/2016 10:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_1M5Msnf2ui6pJNM,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:47,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,1,52,2,25,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,,,
R_RlU65Hq9iETt0bv,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:48,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,0,0,100,1,35,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_3rSzNJM3eVjUYYR,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:48,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,30,30,40,2,41,2,1,,,,1,1,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_2aWitvV7l6VCtOd,Default Response Set,Anonymous,,,,0,9/30/2016 10:43,9/30/2016 10:48,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,33,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_2VqHW0CjioROep7,Default Response Set,Anonymous,,,,0,9/30/2016 10:47,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,34,1,40,,,,,,,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_1LYaVI8UWPun8Ql,Default Response Set,Anonymous,,,,0,9/30/2016 10:38,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,1,1,,1,,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,,,
R_1gShOQZwtvpVJmM,Default Response Set,Anonymous,,,,0,9/30/2016 10:32,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,1,,1,1,,,1,,1,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,,,
R_2dLtMyQ46Nj7TEN,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,1,45,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_RfPV5SEBzjYMrw5,Default Response Set,Anonymous,,,,0,9/30/2016 10:46,9/30/2016 10:49,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,34,1,58,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_ulHp2cKnpv8k5uV,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,10,,,,,,,,,,,,,,,,1,47,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,,,
R_3JIrInLahoZenlk,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1,,,1,1,,1,,52,53,1,,,,,,,,,,,,,,,,2,40,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,,,
R_2Xd276HXCHoucZg,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:49,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,1,44,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
R_1fkIfC97AZH7czj,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:50,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,25,25,50,2,29,2,,,,1,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_3iEWxStgWpVQI8S,Default Response Set,Anonymous,,,,0,9/30/2016 10:45,9/30/2016 10:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,2,2,97,1,46,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
R_O0zoiFu04V7Lmtr,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,33,34,33,,,,,,,,,,,,,,,,1,67,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_2UcoIQV0vRPE1Tr,Default Response Set,Anonymous,,,,0,9/30/2016 10:46,9/30/2016 10:51,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,39,39,20,,,,,,,,,,,,,,,,1,44,2,,1,,,,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_10MdrrGYNutFlYW,Default Response Set,Anonymous,,,,0,9/30/2016 10:46,9/30/2016 10:51,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_10JilCp3XamWwn0,Default Response Set,Anonymous,,,,0,9/30/2016 10:46,9/30/2016 10:52,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,1,1,,1,,63,100,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,,,
R_1gOuvCs84aXsr29,Default Response Set,Anonymous,,,,0,9/30/2016 10:37,9/30/2016 10:52,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,26,26,69,1,21,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,,,
R_p5Fxp7PVNnxouDT,Default Response Set,Anonymous,,,,0,9/30/2016 10:47,9/30/2016 10:53,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,60,8,32,,,,,,,,,,,,,,,,1,25,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_29adJbpA6ye3MVs,Default Response Set,Anonymous,,,,0,9/30/2016 10:44,9/30/2016 10:53,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_1Kx3tKd0NCT7Bzu,Default Response Set,Anonymous,,,,0,9/30/2016 10:51,9/30/2016 10:53,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,4,46,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,,,
R_2DSJyebVEgSydtZ,Default Response Set,Anonymous,,,,0,9/30/2016 10:51,9/30/2016 10:53,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1,,,1,1,,1,,63,63,63,,,,,,,,,,,,,,,,1,45,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,,,
R_DqsjaduhwMFnE9H,Default Response Set,Anonymous,,,,0,9/30/2016 10:52,9/30/2016 10:54,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,,,
R_2rjiigtqKFMfFUR,Default Response Set,Anonymous,,,,0,9/30/2016 10:51,9/30/2016 10:54,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,100,2,44,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,,,
R_eEdGxsJUOJnBzHP,Default Response Set,Anonymous,,,,0,9/30/2016 10:50,9/30/2016 10:55,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,40,40,20,,,,,,,,,,,,,,,,1,21,2,,,,1,,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,,,
R_1kU2mT5EzUXUl4W,Default Response Set,Anonymous,,,,0,9/30/2016 10:51,9/30/2016 10:55,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,2,24,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
R_1JELcpBj0g38BS6,Default Response Set,Anonymous,,,,0,9/30/2016 10:52,9/30/2016 10:55,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,100,1,44,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,,,
R_24P0h5Vg2wPO49H,Default Response Set,Anonymous,,,,0,9/30/2016 10:54,9/30/2016 10:56,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,,1,,1,1,,1,,1,,41,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,2,,1,,,,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,,,
R_2toi7ShhINxMpCG,Default Response Set,Anonymous,,,,0,9/30/2016 10:53,9/30/2016 10:56,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,1,,,1,56,37,57,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,,,
R_2UVJneQTIxP50AL,Default Response Set,Anonymous,,,,0,9/30/2016 10:53,9/30/2016 10:56,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,1,,1,,100,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,,,
R_23dDv7OUCjDyWHa,Default Response Set,Anonymous,,,,0,9/30/2016 10:52,9/30/2016 10:57,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,1,,1,,0,17,100,,,,,,,,,,,,,,,,1,49,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,,,
R_1HpLXWhEBImv61A,Default Response Set,Anonymous,,,,0,9/30/2016 10:49,9/30/2016 10:57,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,10,50,24,2,42,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,,,
R_3jUSp7omWb7baDP,Default Response Set,Anonymous,,,,0,9/30/2016 10:53,9/30/2016 10:57,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,,,
R_6ScWAgfVYBbsLAJ,Default Response Set,Anonymous,,,,0,9/30/2016 10:50,9/30/2016 10:58,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,99,,,,,,,,,,,,,,,,1,33,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,,,
